"atc_code5","atc_desc5","atc_code1","atc_code2","atc_code3","atc_code4","atc_desc1","atc_desc2","atc_desc3","atc_desc4"
"N02CA04","methysergide","N","N02","N02C","N02CA","NERVOUS SYSTEM","ANALGESICS","ANTIMIGRAINE PREPARATIONS","Ergot alkaloids"
"N02CA07","lisuride","N","N02","N02C","N02CA","NERVOUS SYSTEM","ANALGESICS","ANTIMIGRAINE PREPARATIONS","Ergot alkaloids"
"N02CA51","dihydroergotamine, combinations","N","N02","N02C","N02CA","NERVOUS SYSTEM","ANALGESICS","ANTIMIGRAINE PREPARATIONS","Ergot alkaloids"
"N02CA52","ergotamine, combinations excl. psycholeptics","N","N02","N02C","N02CA","NERVOUS SYSTEM","ANALGESICS","ANTIMIGRAINE PREPARATIONS","Ergot alkaloids"
"N02CA72","ergotamine, combinations with psycholeptics","N","N02","N02C","N02CA","NERVOUS SYSTEM","ANALGESICS","ANTIMIGRAINE PREPARATIONS","Ergot alkaloids"
"H02AB01","betamethasone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB02","dexamethasone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB03","fluocortolone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB04","methylprednisolone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB05","paramethasone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB06","prednisolone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB07","prednisone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB08","triamcinolone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB09","hydrocortisone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB10","cortisone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB11","prednylidene","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB12","rimexolone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB13","deflazacort","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB14","cloprednol","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB15","meprednisone","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"H02AB17","cortivazol","H","H02","H02A","H02AB","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"N07AX01","pilocarpine","N","N07","N07A","N07AX","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","PARASYMPATHOMIMETICS","Other parasympathomimetics"
"N07AX02","choline alfoscerate","N","N07","N07A","N07AX","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","PARASYMPATHOMIMETICS","Other parasympathomimetics"
"N07AX03","cevimeline","N","N07","N07A","N07AX","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","PARASYMPATHOMIMETICS","Other parasympathomimetics"
"C05BB01","monoethanolamine oleate","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"C05BB02","polidocanol","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"C05BB03","invert sugar","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"C05BB04","sodium tetradecyl sulfate","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"C05BB05","phenol","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"C05BB56","glucose, combinations","C","C05","C05B","C05BB","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","ANTIVARICOSE THERAPY","Sclerosing agents for local injection"
"B05AA01","albumin","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA02","other plasma protein fractions","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA03","fluorocarbon blood substitutes","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA05","dextran","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA06","gelatin agents","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA07","hydroxyethylstarch","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA08","hemoglobin crosfumaril","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA09","hemoglobin raffimer","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"B05AA10","hemoglobin glutamer (bovine)","B","B05","B05A","B05AA","BLOOD AND BLOOD FORMING ORGANS","BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS","BLOOD AND RELATED PRODUCTS","Blood substitutes and plasma protein fractions"
"C01BA01","quinidine","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA02","procainamide","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA03","disopyramide","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA04","sparteine","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA05","ajmaline","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA08","prajmaline","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA12","lorajmine","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA51","quinidine, combinations excl. psycholeptics","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"C01BA71","quinidine, combinations with psycholeptics","C","C01","C01B","C01BA","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"S01AD01","idoxuridine","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD02","trifluridine","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD03","aciclovir","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD05","interferon","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD06","vidarabine","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD07","famciclovir","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD08","fomivirsen","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"S01AD09","ganciclovir","S","S01","S01A","S01AD","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFECTIVES","Antivirals"
"N02BA01","acetylsalicylic acid","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA02","aloxiprin","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA03","choline salicylate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA04","sodium salicylate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA05","salicylamide","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA06","salsalate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA07","ethenzamide","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA08","morpholine salicylate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA09","dipyrocetyl","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA10","benorilate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA11","diflunisal","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA12","potassium salicylate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA14","guacetisal","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA15","carbasalate calcium","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA16","imidazole salicylate","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA51","acetylsalicylic acid, combinations excl. psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA55","salicylamide, combinations excl. psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA57","ethenzamide, combinations excl. psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA59","dipyrocetyl, combinations excl. psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA65","carbasalate calcium combinations excl. psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA71","acetylsalicylic acid, combinations with psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA75","salicylamide, combinations with psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA77","ethenzamide, combinations with psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"N02BA79","dipyrocetyl, combinations with psycholeptics","N","N02","N02B","N02BA","NERVOUS SYSTEM","ANALGESICS","OTHER ANALGESICS AND ANTIPYRETICS","Salicylic acid and derivatives"
"R05CA01","tyloxapol","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA02","potassium iodide","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA03","guaifenesin","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA04","ipecacuanha","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA05","althea root","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA06","senega","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA07","antimony pentasulfide","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA08","creosote","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA09","guaiacolsulfonate","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA10","combinations","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA11","levoverbenone","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA12","Hederae helicis folium","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"R05CA13","cineole","R","R05","R05C","R05CA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Expectorants"
"A07BC01","pectin","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC02","kaolin","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC03","crospovidone","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC04","attapulgite","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC05","diosmectite","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC30","combinations","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"A07BC54","attapulgite, combinations","A","A07","A07B","A07BC","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Other intestinal adsorbents"
"J04AB01","cycloserine","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J04AB02","rifampicin","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J04AB03","rifamycin","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J04AB04","rifabutin","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J04AB05","rifapentine","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J04AB30","capreomycin","J","J04","J04A","J04AB","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Antibiotics"
"J06BB01","anti-D (rh) immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB02","tetanus immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB03","varicella/zoster immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB04","hepatitis B immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB05","rabies immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB06","rubella immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB07","vaccinia immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB08","staphylococcus immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB09","cytomegalovirus immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB10","diphtheria immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB11","hepatitis A immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB12","encephalitis, tick borne immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB13","pertussis immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB14","measles immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB15","mumps immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB16","palivizumab","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB17","motavizumab","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB18","raxibacumab","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB19","anthrax immunoglobulin","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"J06BB30","combinations","J","J06","J06B","J06BB","ANTIINFECTIVES FOR SYSTEMIC USE","IMMUNE SERA AND IMMUNOGLOBULINS","IMMUNOGLOBULINS","Specific immunoglobulins"
"N02AF01","butorphanol","N","N02","N02A","N02AF","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Morphinan derivatives"
"N02AF02","nalbuphine","N","N02","N02A","N02AF","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Morphinan derivatives"
"S01GA01","naphazoline","S","S01","S01G","S01GA","SENSORY ORGANS","OPHTHALMOLOGICALS","DECONGESTANTS AND ANTIALLERGICS","Sympathomimetics used as decongestants"
"S01GA02","tetryzoline","S","S01","S01G","S01GA","SENSORY ORGANS","OPHTHALMOLOGICALS","DECONGESTANTS AND ANTIALLERGICS","Sympathomimetics used as decongestants"
